"Bar kod","Naziv robe","Kat.broj","Atribut 3","J.mj.","T.b.","Prod.cijena","VPC-PDV","Zalihe","Kol.vlast.","Rez.kol.","Kol.raspol.","Kol.kom.pri.","Kol.POS","Kol.slož.","Kol.nar.kup.","Kol.nar.dob.","D","Jamstvo","Atest","%max.rb.","Bar kod","Os.pak.","P","Odnos jm2","Kol. jm2","Prod.c. jm2","Drugi naziv robe","Treći naziv robe","Zapremina","Dimenzije","Atribut 1","Opis Atribut 1","Atribut 2","Opis Atribut 2","Opis Atribut 3","Atribut 4","Opis Atribut 4","Ambalaža","Ul.trošarina","Por.na luks.","Smještaj.R.","Smještaj","Zemlj.podr.","Drž.I.S.","Konto","Zadnji ulaz","Zadnji izlaz","Dat.unosa","Dat.izmj.","Dat.VPC","MPC+PDV","prosj. nc","1","2","3","4","5","6","7","8","PPOM","p.na.pot.","%pdv","Povr.nak.","val.","tečaj val.","c.tar.","min.kol.R.","opt.kol.R.","max.kol.R.","min.kol","opt.kol","max.kol","kalo %","proizvođač","Naziv proizvođača","dobavljač","Naziv dobavljača","gr.p.pot.","nor.amb.","www","težina pak.","j.m.težine","Z/V","Najm.ek.kol.","Traj.isporuke","Traj.proizvod.",""
"195018999368","TENISICA MUŠKA - PEREGRINE 13 - S20838-35","S20838-35 - 470","12,5","par","6","150","75","1","1","","1","1","1","","","","","","OBUĆA","49.45","195018999368","1","","1 PAR = 1 PAR","1","","PEREGRINE 13","S20838-35","","","","","ARROYO","ARROYO","12,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Kina","","","2/2/2023","","1/20/2023","","","150","37.91","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999405","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 405","7,5","par","6","165","82.5","1","1","","1","#N/A","","","","","","","OBUĆA","45.76","195018999405","1","","1 PAR = 1 PAR","1","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","7,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999412","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 410","8","par","6","165","82.5","2","2","","2","#N/A","","","","","","","OBUĆA","45.76","195018999412","1","","1 PAR = 1 PAR","2","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","8","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999429","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 420","8,5","par","6","165","82.5","3","3","","3","3","1","","","","","","OBUĆA","45.76","195018999429","1","","1 PAR = 1 PAR","3","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","8,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999436","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 425","9","par","6","165","82.5","2","2","2","","1","","","","","","","OBUĆA","45.76","195018999436","1","","1 PAR = 1 PAR","2","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","9","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","8/29/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999443","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 430","9,5","par","6","165","82.5","5","5","1","4","4","1","","","","","","OBUĆA","45.76","195018999443","1","","1 PAR = 1 PAR","5","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","9,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999450","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 440","10","par","6","165","82.5","3","3","1","2","0","","","","","","","OBUĆA","45.76","195018999450","1","","1 PAR = 1 PAR","3","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","10","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","7/17/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999467","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 445","10,5","par","6","165","82.5","2","2","","2","1","","","","","","","OBUĆA","45.76","195018999467","1","","1 PAR = 1 PAR","2","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","10,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","8/19/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999474","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 450","11","par","6","165","82.5","4","4","1","3","1","","","","","","","OBUĆA","45.76","195018999474","1","","1 PAR = 1 PAR","4","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","11","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","7/18/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999481","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 460","11,5","par","6","165","82.5","3","3","","3","3","1","","","","","","OBUĆA","45.76","195018999481","1","","1 PAR = 1 PAR","3","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","11,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","4/5/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999498","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 465","12","par","6","165","82.5","2","2","","2","1","","","","","","","OBUĆA","45.76","195018999498","1","","1 PAR = 1 PAR","2","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","12","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","5/17/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999504","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 470","12,5","par","6","165","82.5","1","1","","1","1","1","","","","","","OBUĆA","45.76","195018999504","1","","1 PAR = 1 PAR","1","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","12,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","7/26/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195018999511","TENISICA MUŠKA - XODUS ULTRA 2 - S20843-25","S20843-25 - 480","13","par","6","165","82.5","1","1","","1","#N/A","","","","","","","OBUĆA","45.76","195018999511","1","","1 PAR = 1 PAR","1","","XODUS ULTRA 2","S20843-25","","","","","FOSSIL","FOSSIL/MOSS","13","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/20/2023","5/31/2023","1/20/2023","","","165","44.75","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000193","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 405","7,5","par","6","125","62.5","1","1","","1","#N/A","","","","","","","OBUĆA","49.25","195019000193","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","7,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000209","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 410","8","par","6","125","62.5","1","1","","1","#N/A","","","","","","","OBUĆA","49.25","195019000209","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","8","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000216","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 420","8,5","par","6","125","62.5","1","1","","1","1","1","","","","","","OBUĆA","49.25","195019000216","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","8,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000223","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 425","9","par","6","125","62.5","1","1","","1","1","1","","","","","","OBUĆA","49.25","195019000223","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","9","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","8/23/2023","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000230","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 430","9,5","par","6","125","62.5","2","2","","2","2","1","","","","","","OBUĆA","49.25","195019000230","1","","1 PAR = 1 PAR","2","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","9,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000247","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 440","10","par","6","125","62.5","3","3","","3","3","1","","","","","","OBUĆA","49.25","195019000247","1","","1 PAR = 1 PAR","3","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","10","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000254","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 445","10,5","par","6","125","62.5","1","1","","1","1","1","","","","","","OBUĆA","49.25","195019000254","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","10,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000261","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 450","11","par","6","125","62.5","1","1","","1","1","1","","","","","","OBUĆA","49.25","195019000261","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","11","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","7/7/2023","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000285","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 465","12","par","6","125","62.5","1","1","","1","1","1","","","","","","OBUĆA","49.25","195019000285","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","12","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000292","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 470","12,5","par","6","125","62.5","1","1","","1","1","1","","","","","","OBUĆA","49.25","195019000292","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","12,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019000308","TENISICA MUŠKA - BLAZE TR - S20845-25","S20845-25 - 480","13","par","6","125","62.5","1","1","","1","1","1","","","","","","OBUĆA","49.25","195019000308","1","","1 PAR = 1 PAR","1","","BLAZE TR","S20845-25","","","","","AGAVE/","AGAVE/BLACK","13","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/13/2023","","1/20/2023","","","125","31.72","","","","","","","","","","","25","","USD","1.09","6402999005","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019003835","T-MAJA Ž. - ELEVATE SHORT SLEEVE - SAW800424-ATTDP","SAW800424-ATTDP - 40","40/L","kom","6","50","25","2","2","","2","2","1","","","","","","TEKSTIL","58.8","195019003835","1","","1 kom = 1 kom","2","","ELEVATE SHORT SLEEVE","SAW800424-ATTDP","","","","","ATMOS","ATMOS TIE DYE PRINT","40/L","23SP","23SP","","","","","","Indonezija","","","1/23/2023","","1/20/2023","1/25/2023","","50","10.3","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019003842","T-MAJA Ž. - ELEVATE SHORT SLEEVE - SAW800424-ATTDP","SAW800424-ATTDP - 38","38/M","kom","6","50","25","5","5","","5","5","1","","","","","","TEKSTIL","58.8","195019003842","1","","1 kom = 1 kom","5","","ELEVATE SHORT SLEEVE","SAW800424-ATTDP","","","","","ATMOS","ATMOS TIE DYE PRINT","38/M","23SP","23SP","","","","","","Indonezija","","","1/23/2023","","1/20/2023","1/25/2023","","50","10.3","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019003859","T-MAJA Ž. - ELEVATE SHORT SLEEVE - SAW800424-ATTDP","SAW800424-ATTDP - 36","36/S","kom","6","50","25","1","1","","1","1","1","","","","","","TEKSTIL","58.8","195019003859","1","","1 kom = 1 kom","1","","ELEVATE SHORT SLEEVE","SAW800424-ATTDP","","","","","ATMOS","ATMOS TIE DYE PRINT","36/S","23SP","23SP","","","","","","Indonezija","","","1/23/2023","4/14/2023","1/20/2023","1/25/2023","","50","10.3","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019003866","T-MAJA Ž. - ELEVATE SHORT SLEEVE - SAW800424-ATTDP","SAW800424-ATTDP - 42","42/XL","kom","6","50","25","1","1","","1","1","1","","","","","","TEKSTIL","58.8","195019003866","1","","1 kom = 1 kom","1","","ELEVATE SHORT SLEEVE","SAW800424-ATTDP","","","","","ATMOS","ATMOS TIE DYE PRINT","42/XL","23SP","23SP","","","","","","Indonezija","","","1/23/2023","","1/20/2023","1/25/2023","","50","10.3","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019003873","T-MAJA Ž. - ELEVATE SHORT SLEEVE - SAW800424-ATTDP","SAW800424-ATTDP - 34","34/XS","kom","6","50","25","1","1","","1","1","1","","","","","","TEKSTIL","58.8","195019003873","1","","1 kom = 1 kom","1","","ELEVATE SHORT SLEEVE","SAW800424-ATTDP","","","","","ATMOS","ATMOS TIE DYE PRINT","34/XS","23SP","23SP","","","","","","Indonezija","","","1/23/2023","","1/20/2023","1/25/2023","","50","10.3","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007154","MAJA M. - STOPWATCH SINGLET - SAM800277-MAH","SAM800277-MAH - 52","52/L","kom","6","28","14","4","4","","4","4","1","","","","","","TEKSTIL","48.5","195019007154","1","","1 kom = 1 kom","4","","STOPWATCH SINGLET","SAM800277-MAH","","","","","marigo","marigold","52/L","23SP","23SP","","","","","","Indonezija","","","1/23/2023","5/3/2023","1/20/2023","1/25/2023","","28","7.21","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007161","MAJA M. - STOPWATCH SINGLET - SAM800277-MAH","SAM800277-MAH - 50","50/M","kom","6","28","14","5","5","3","2","0","","","","","","","TEKSTIL","48.5","195019007161","1","","1 kom = 1 kom","5","","STOPWATCH SINGLET","SAM800277-MAH","","","","","marigo","marigold","50/M","23SP","23SP","","","","","","Indonezija","","","1/23/2023","5/23/2023","1/20/2023","1/25/2023","","28","7.21","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007185","MAJA M. - STOPWATCH SINGLET - SAM800277-MAH","SAM800277-MAH - 54","54/XL","kom","6","28","14","1","1","1","","0","","","","","","","TEKSTIL","48.5","195019007185","1","","1 kom = 1 kom","1","","STOPWATCH SINGLET","SAM800277-MAH","","","","","marigo","marigold","54/XL","23SP","23SP","","","","","","Indonezija","","","1/23/2023","5/3/2023","1/20/2023","1/25/2023","","28","7.21","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007192","MAJA M. - STOPWATCH SINGLET - SAM800277-MAH","SAM800277-MAH - 56","56/XXL","kom","6","28","14","3","3","","3","3","1","","","","","","TEKSTIL","48.5","195019007192","1","","1 kom = 1 kom","3","","STOPWATCH SINGLET","SAM800277-MAH","","","","","marigo","marigold","56/XXL","23SP","23SP","","","","","","Indonezija","","","1/23/2023","","1/20/2023","1/25/2023","","28","7.21","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007390","T-MAJA M. - STOPWATCH SHORT SLEEVE - SAM800278-HZH","SAM800278-HZH - 52","52/L","kom","6","32","16","3","3","1","2","4","","","","","","","TEKSTIL","46.94","195019007390","1","","1 kom = 1 kom","3","","STOPWATCH SHORT SLEEVE","SAM800278-HZH","","","","","Horizo","Horizon","52/L","23SP","23SP","","","","","","Indonezija","","","1/23/2023","7/20/2023","1/20/2023","1/25/2023","","32","8.49","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007406","T-MAJA M. - STOPWATCH SHORT SLEEVE - SAM800278-HZH","SAM800278-HZH - 50","50/M","kom","6","32","16","5","5","","5","5","1","","","","","","TEKSTIL","46.88","195019007406","1","","1 kom = 1 kom","5","","STOPWATCH SHORT SLEEVE","SAM800278-HZH","","","","","Horizo","Horizon","50/M","23SP","23SP","","","","","","Indonezija","","","1/23/2023","4/7/2023","1/20/2023","1/25/2023","","32","8.5","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007413","T-MAJA M. - STOPWATCH SHORT SLEEVE - SAM800278-HZH","SAM800278-HZH - 48","48/S","kom","6","32","16","4","4","","4","4","1","","","","","","TEKSTIL","46.88","195019007413","1","","1 kom = 1 kom","4","","STOPWATCH SHORT SLEEVE","SAM800278-HZH","","","","","Horizo","Horizon","48/S","23SP","23SP","","","","","","Indonezija","","","1/23/2023","","1/20/2023","1/25/2023","","32","8.5","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007420","T-MAJA M. - STOPWATCH SHORT SLEEVE - SAM800278-HZH","SAM800278-HZH - 54","54/XL","kom","6","32","16","4","4","1","3","3","1","","","","","","TEKSTIL","46.88","195019007420","1","","1 kom = 1 kom","4","","STOPWATCH SHORT SLEEVE","SAM800278-HZH","","","","","Horizo","Horizon","54/XL","23SP","23SP","","","","","","Indonezija","","","1/23/2023","5/24/2023","1/20/2023","1/25/2023","","32","8.5","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019007437","T-MAJA M. - STOPWATCH SHORT SLEEVE - SAM800278-HZH","SAM800278-HZH - 56","56/XXL","kom","6","32","16","3","3","","3","3","1","","","","","","TEKSTIL","46.94","195019007437","1","","1 kom = 1 kom","3","","STOPWATCH SHORT SLEEVE","SAM800278-HZH","","","","","Horizo","Horizon","56/XXL","23SP","23SP","","","","","","Indonezija","","","1/23/2023","3/31/2023","1/20/2023","1/25/2023","","32","8.49","","","","","","","","","","","25","","USD","1.09","6109909000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019009011","KR. HLAČE M. - ""OUTPACE 5"""" SHORT"" - SAM800328-HZ","SAM800328-HZ - 52","52/L","kom","6","55","27.5","3","3","2","1","1","1","","","","","","TEKSTIL","37.56","195019009011","1","","1 kom = 1 kom","3","","""OUTPACE 5"""" SHORT""","SAM800328-HZ","","","","","Horizo","Horizon","52/L","23SP","23SP","","","","","","Kina","","","1/24/2023","7/12/2023","1/20/2023","1/25/2023","","55","17.17","","","","","","","","","","","25","","USD","1.09","6203439000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019009028","KR. HLAČE M. - ""OUTPACE 5"""" SHORT"" - SAM800328-HZ","SAM800328-HZ - 50","50/M","kom","6","55","27.5","5","5","4","1","1","1","","","","","","TEKSTIL","37.56","195019009028","1","","1 kom = 1 kom","5","","""OUTPACE 5"""" SHORT""","SAM800328-HZ","","","","","Horizo","Horizon","50/M","23SP","23SP","","","","","","Kina","","","1/24/2023","","1/20/2023","1/25/2023","","55","17.17","","","","","","","","","","","25","","USD","1.09","6203439000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019009035","KR. HLAČE M. - ""OUTPACE 5"""" SHORT"" - SAM800328-HZ","SAM800328-HZ - 48","48/S","kom","6","55","27.5","2","2","","2","2","1","","","","","","TEKSTIL","37.56","195019009035","1","","1 kom = 1 kom","2","","""OUTPACE 5"""" SHORT""","SAM800328-HZ","","","","","Horizo","Horizon","48/S","23SP","23SP","","","","","","Kina","","","1/24/2023","","1/20/2023","1/25/2023","","55","17.17","","","","","","","","","","","25","","USD","1.09","6203439000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019009042","KR. HLAČE M. - ""OUTPACE 5"""" SHORT"" - SAM800328-HZ","SAM800328-HZ - 54","54/XL","kom","6","55","27.5","2","2","","2","2","1","","","","","","TEKSTIL","37.53","195019009042","1","","1 kom = 1 kom","2","","""OUTPACE 5"""" SHORT""","SAM800328-HZ","","","","","Horizo","Horizon","54/XL","23SP","23SP","","","","","","Kina","","","1/24/2023","","1/20/2023","1/25/2023","","55","17.18","","","","","","","","","","","25","","USD","1.09","6203439000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"195019009059","KR. HLAČE M. - ""OUTPACE 5"""" SHORT"" - SAM800328-HZ","SAM800328-HZ - 56","56/XXL","kom","6","55","27.5","2","2","","2","2","1","","","","","","TEKSTIL","37.53","195019009059","1","","1 kom = 1 kom","2","","""OUTPACE 5"""" SHORT""","SAM800328-HZ","","","","","Horizo","Horizon","56/XXL","23SP","23SP","","","","","","Kina","","","1/24/2023","3/31/2023","1/20/2023","1/25/2023","","55","17.18","","","","","","","","","","","25","","USD","1.09","6203439000","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
