"Bar kod","Naziv robe","Kat.broj","Atribut 3","J.mj.","T.b.","Prod.cijena","VPC-PDV","Zalihe","Kol.vlast.","Rez.kol.","Kol.raspol.","Kol.kom.pri.","Kol.POS","Kol.slož.","Kol.nar.kup.","Kol.nar.dob.","D","Jamstvo","Atest","%max.rb.","Bar kod","Os.pak.","P","Odnos jm2","Kol. jm2","Prod.c. jm2","Drugi naziv robe","Treći naziv robe","Zapremina","Dimenzije","Atribut 1","Opis Atribut 1","Atribut 2","Opis Atribut 2","Opis Atribut 3","Atribut 4","Opis Atribut 4","Ambalaža","Ul.trošarina","Por.na luks.","Smještaj.R.","Smještaj","Zemlj.podr.","Drž.I.S.","Konto","Zadnji ulaz","Zadnji izlaz","Dat.unosa","Dat.izmj.","Dat.VPC","MPC+PDV","prosj. nc","1","2","3","4","5","6","7","8","PPOM","p.na.pot.","%pdv","Povr.nak.","val.","tečaj val.","c.tar.","min.kol.R.","opt.kol.R.","max.kol.R.","min.kol","opt.kol","max.kol","kalo %","proizvođač","Naziv proizvođača","dobavljač","Naziv dobavljača","gr.p.pot.","nor.amb.","www","težina pak.","j.m.težine","Z/V","Najm.ek.kol.","Traj.isporuke","Traj.proizvod.",""
"195019421837","TENISICA MUŠKA - PEREGRINE 13 - S20838-30","S20838-30 - 465","12","par","6","155","77.5","2","2","","2","#N/A","","","","","","","OBUĆA","51.26","195019421837","1","","1 PAR = 1 PAR","2","","PEREGRINE 13","S20838-30","","","","","GLADE/","GLADE/BLACK","12","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","155","37.77","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019421844","TENISICA MUŠKA - PEREGRINE 13 - S20838-30","S20838-30 - 470","12,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","51.26","195019421844","1","","1 PAR = 1 PAR","1","","PEREGRINE 13","S20838-30","","","","","GLADE/","GLADE/BLACK","12,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","155","37.77","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437531","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 375","6,5","par","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","54.22","195019437531","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","6,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437548","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 380","7","par","6","145","72.5","4","4","","4","#N/A","","","","","","","OBUĆA","54.22","195019437548","1","","1 PAR = 1 PAR","4","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","7","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437555","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 385","7,5","par","6","145","72.5","4","4","","4","#N/A","","","","","","","OBUĆA","54.22","195019437555","1","","1 PAR = 1 PAR","4","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","7,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437562","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 390","8","par","6","145","72.5","4","4","","4","#N/A","","","","","","","OBUĆA","54.22","195019437562","1","","1 PAR = 1 PAR","4","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","8","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437579","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 400","8,5","par","6","145","72.5","4","4","","4","#N/A","","","","","","","OBUĆA","54.22","195019437579","1","","1 PAR = 1 PAR","4","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437586","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 405","9","par","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","54.22","195019437586","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437593","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 410","9,5","par","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","54.22","195019437593","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437609","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 420","10","par","6","145","72.5","2","2","","2","#N/A","","","","","","","OBUĆA","54.22","195019437609","1","","1 PAR = 1 PAR","2","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437616","TENISICA ŽENSKA - KINVARA 14 - S10823-36","S10823-36 - 425","10,5","par","6","145","72.5","2","2","","2","#N/A","","","","","","","OBUĆA","54.22","195019437616","1","","1 PAR = 1 PAR","2","","KINVARA 14","S10823-36","","","","","GRAPE/","GRAPE/INDIGO","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","145","33.19","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437685","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 375","6,5","PAR","6","145","72.5","1","1","","1","#N/A","","","","","","","OBUĆA","46.4","195019437685","1","","1 PAR = 1 PAR","1","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","6,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437692","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 380","7","PAR","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","46.4","195019437692","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","7","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437708","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 385","7,5","PAR","6","145","72.5","2","2","","2","#N/A","","","","","","","OBUĆA","46.4","195019437708","1","","1 PAR = 1 PAR","2","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","7,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437715","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 390","8","PAR","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","46.4","195019437715","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","8","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437722","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 400","8,5","PAR","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","46.4","195019437722","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437739","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 405","9","PAR","6","145","72.5","3","3","1","2","#N/A","","","","","","","OBUĆA","46.4","195019437739","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437746","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 410","9,5","PAR","6","145","72.5","2","2","","2","#N/A","","","","","","","OBUĆA","46.4","195019437746","1","","1 PAR = 1 PAR","2","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437753","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 420","10","PAR","6","145","72.5","2","2","","2","#N/A","","","","","","","OBUĆA","46.4","195019437753","1","","1 PAR = 1 PAR","2","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437760","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 425","10,5","PAR","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","46.4","195019437760","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019437777","TENISICA ŽENSKA - KINVARA 14 - S10823-60","S10823-60 - 430","11","PAR","6","145","72.5","3","3","","3","#N/A","","","","","","","OBUĆA","46.4","195019437777","1","","1 PAR = 1 PAR","3","","KINVARA 14","S10823-60","","","","","ECHO P","ECHO PEWTER","11","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/7/2023","","145","38.86","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019438866","TENISICA ŽENSKA - RIDE 16 - S10830-30","S10830-30 - 360","5,5","par","6","155","77.5","4","4","","4","#N/A","","","","","","","OBUĆA","46.8","195019438866","1","","1 PAR = 1 PAR","4","","RIDE 16","S10830-30","","","","","MAUVE/","MAUVE/INDIGO","5,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","155","41.23","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019438910","TENISICA ŽENSKA - RIDE 16 - S10830-30","S10830-30 - 390","8","par","6","155","77.5","8","8","","8","#N/A","","","","","","","OBUĆA","46.8","195019438910","1","","1 PAR = 1 PAR","8","","RIDE 16","S10830-30","","","","","MAUVE/","MAUVE/INDIGO","8","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","155","41.23","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019438927","TENISICA ŽENSKA - RIDE 16 - S10830-30","S10830-30 - 400","8,5","par","6","155","77.5","6","6","","6","#N/A","","","","","","","OBUĆA","46.8","195019438927","1","","1 PAR = 1 PAR","6","","RIDE 16","S10830-30","","","","","MAUVE/","MAUVE/INDIGO","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","155","41.23","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019438934","TENISICA ŽENSKA - RIDE 16 - S10830-30","S10830-30 - 405","9","par","6","155","77.5","7","7","","7","#N/A","","","","","","","OBUĆA","46.8","195019438934","1","","1 PAR = 1 PAR","7","","RIDE 16","S10830-30","","","","","MAUVE/","MAUVE/INDIGO","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","155","41.23","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019438941","TENISICA ŽENSKA - RIDE 16 - S10830-30","S10830-30 - 410","9,5","par","6","155","77.5","9","9","","9","#N/A","","","","","","","OBUĆA","46.8","195019438941","1","","1 PAR = 1 PAR","9","","RIDE 16","S10830-30","","","","","MAUVE/","MAUVE/INDIGO","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","155","41.23","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019438958","TENISICA ŽENSKA - RIDE 16 - S10830-30","S10830-30 - 420","10","par","6","155","77.5","7","7","","7","#N/A","","","","","","","OBUĆA","46.8","195019438958","1","","1 PAR = 1 PAR","7","","RIDE 16","S10830-30","","","","","MAUVE/","MAUVE/INDIGO","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","155","41.23","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019440531","TENISICA ŽENSKA - TRIUMPH 21 - S10881-32","S10881-32 - 375","6,5","par","6","190","95","1","1","","1","#N/A","","","","","","","OBUĆA","46.42","195019440531","1","","1 PAR = 1 PAR","1","","TRIUMPH 21","S10881-32","","","","","GRAPE/","GRAPE/INDIGO","6,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/1/2023","","190","50.9","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019440555","TENISICA ŽENSKA - TRIUMPH 21 - S10881-32","S10881-32 - 385","7,5","par","6","190","95","5","5","","5","#N/A","","","","","","","OBUĆA","46.42","195019440555","1","","1 PAR = 1 PAR","5","","TRIUMPH 21","S10881-32","","","","","GRAPE/","GRAPE/INDIGO","7,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/1/2023","","190","50.9","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019440562","TENISICA ŽENSKA - TRIUMPH 21 - S10881-32","S10881-32 - 390","8","par","6","190","95","7","7","","7","#N/A","","","","","","","OBUĆA","46.42","195019440562","1","","1 PAR = 1 PAR","7","","TRIUMPH 21","S10881-32","","","","","GRAPE/","GRAPE/INDIGO","8","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/1/2023","","190","50.9","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019440579","TENISICA ŽENSKA - TRIUMPH 21 - S10881-32","S10881-32 - 400","8,5","par","6","190","95","6","6","","6","#N/A","","","","","","","OBUĆA","46.42","195019440579","1","","1 PAR = 1 PAR","6","","TRIUMPH 21","S10881-32","","","","","GRAPE/","GRAPE/INDIGO","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/1/2023","","190","50.9","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019440586","TENISICA ŽENSKA - TRIUMPH 21 - S10881-32","S10881-32 - 405","9","par","6","190","95","2","2","","2","#N/A","","","","","","","OBUĆA","46.41","195019440586","1","","1 PAR = 1 PAR","2","","TRIUMPH 21","S10881-32","","","","","GRAPE/","GRAPE/INDIGO","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/1/2023","","190","50.91","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019440593","TENISICA ŽENSKA - TRIUMPH 21 - S10881-32","S10881-32 - 410","9,5","par","6","190","95","2","2","","2","#N/A","","","","","","","OBUĆA","46.41","195019440593","1","","1 PAR = 1 PAR","2","","TRIUMPH 21","S10881-32","","","","","GRAPE/","GRAPE/INDIGO","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/1/2023","","190","50.91","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019440609","TENISICA ŽENSKA - TRIUMPH 21 - S10881-32","S10881-32 - 420","10","par","6","190","95","2","2","","2","#N/A","","","","","","","OBUĆA","46.41","195019440609","1","","1 PAR = 1 PAR","2","","TRIUMPH 21","S10881-32","","","","","GRAPE/","GRAPE/INDIGO","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","8/1/2023","","190","50.91","","","","","","","","","","","25","","USD","1.09","6404119050","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019442481","TENISICA MUŠKA - ENDORPHIN PRO 3 - S20755-75","S20755-75 - 420","8,5","par","6","250","125","1","1","","1","#N/A","","","","","","","OBUĆA","40.01","195019442481","1","","1 PAR = 1 PAR","1","","ENDORPHIN PRO 3","S20755-75","","","","","Citron","Citronelle","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","250","74.99","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019442498","TENISICA MUŠKA - ENDORPHIN PRO 3 - S20755-75","S20755-75 - 425","9","par","6","250","125","1","1","","1","#N/A","","","","","","","OBUĆA","40.01","195019442498","1","","1 PAR = 1 PAR","1","","ENDORPHIN PRO 3","S20755-75","","","","","Citron","Citronelle","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","250","74.99","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019442504","TENISICA MUŠKA - ENDORPHIN PRO 3 - S20755-75","S20755-75 - 430","9,5","par","6","250","125","1","1","1","","#N/A","","","","","","","OBUĆA","40.01","195019442504","1","","1 PAR = 1 PAR","1","","ENDORPHIN PRO 3","S20755-75","","","","","Citron","Citronelle","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","250","74.99","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019442511","TENISICA MUŠKA - ENDORPHIN PRO 3 - S20755-75","S20755-75 - 440","10","par","6","250","125","1","1","1","","#N/A","","","","","","","OBUĆA","40.01","195019442511","1","","1 PAR = 1 PAR","1","","ENDORPHIN PRO 3","S20755-75","","","","","Citron","Citronelle","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","250","74.99","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019442535","TENISICA MUŠKA - ENDORPHIN PRO 3 - S20755-75","S20755-75 - 450","11","par","6","250","125","1","1","","1","#N/A","","","","","","","OBUĆA","40.01","195019442535","1","","1 PAR = 1 PAR","1","","ENDORPHIN PRO 3","S20755-75","","","","","Citron","Citronelle","11","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","250","74.99","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019442542","TENISICA MUŠKA - ENDORPHIN PRO 3 - S20755-75","S20755-75 - 460","11,5","par","6","250","125","1","1","","1","#N/A","","","","","","","OBUĆA","40.01","195019442542","1","","1 PAR = 1 PAR","1","","ENDORPHIN PRO 3","S20755-75","","","","","Citron","Citronelle","11,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Kina","","","7/12/2023","","7/11/2023","","","250","74.99","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019444133","TENISICA MUŠKA - ENDORPHIN SHIFT 3 - S20813-22","S20813-22 - 420","8,5","par","6","160","80","1","1","","1","#N/A","","","","","","","OBUĆA","43.11","195019444133","1","","1 PAR = 1 PAR","1","","ENDORPHIN SHIFT 3","S20813-22","","","","","Indigo","Indigo/Green","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","160","45.51","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019444140","TENISICA MUŠKA - ENDORPHIN SHIFT 3 - S20813-22","S20813-22 - 425","9","par","6","160","80","2","2","","2","#N/A","","","","","","","OBUĆA","43.1","195019444140","1","","1 PAR = 1 PAR","2","","ENDORPHIN SHIFT 3","S20813-22","","","","","Indigo","Indigo/Green","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","160","45.52","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019444157","TENISICA MUŠKA - ENDORPHIN SHIFT 3 - S20813-22","S20813-22 - 430","9,5","par","6","160","80","3","3","","3","#N/A","","","","","","","OBUĆA","43.1","195019444157","1","","1 PAR = 1 PAR","3","","ENDORPHIN SHIFT 3","S20813-22","","","","","Indigo","Indigo/Green","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","160","45.52","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019444164","TENISICA MUŠKA - ENDORPHIN SHIFT 3 - S20813-22","S20813-22 - 440","10","par","6","160","80","4","4","","4","#N/A","","","","","","","OBUĆA","43.1","195019444164","1","","1 PAR = 1 PAR","4","","ENDORPHIN SHIFT 3","S20813-22","","","","","Indigo","Indigo/Green","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Indonezija","","","8/17/2023","","7/11/2023","","","160","45.52","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
